"id_all","id_inpaper","id_original","year","month","date","ymonth","Headline","paper","wcount","Asahi","Yomiuri","jijistartdate","jijiymonth","cabinet","ldp","politics","codeN","train"
91059,2146,3783,2013,2,25,201302,"日銀総裁、週内に黒田氏提示へ　安倍首相、緩和姿勢を評価","A",729,1,NA,8,201302,1,1,0,NA,0
96126,2194,3985,2013,2,25,201302,"日銀総裁　黒田氏提示へ　政府、週内に　副総裁は岩田規氏","Y",891,NA,1,8,201302,1,1,0,NA,0
91063,2150,3789,2013,2,26,201302,"ＴＰＰ交渉参加、安倍首相に一任　自民役員会が了承","A",608,1,NA,8,201302,1,1,0,NA,0
96133,2201,3995,2013,2,26,201302,"ＴＰＰ　首相に一任　自民了承","Y",504,NA,1,8,201302,1,1,0,NA,0
91089,2176,3835,2013,3,4,201303,"衆院比例３０減、自民案　今月中旬に提示へ","A",573,1,NA,8,201302,0,1,1,NA,0
91090,2177,3836,2013,3,5,201303,"黒田日銀総裁、民主同意へ　参院もメド、就任確実","A",646,1,NA,8,201302,0,1,1,NA,0
96155,2223,4034,2013,3,5,201303,"自民「衆院比例を３０減」　改革原案　８ブロックに再編","Y",505,NA,1,8,201302,0,1,1,0,1
91106,2193,3864,2013,3,8,201303,"メール先の同意、義務化　落選運動、条件付き容認　自民部会、ネット選挙法案了承","A",1012,1,NA,8,201303,0,1,1,NA,0
96192,2260,4093,2013,3,13,201303,"正副総裁　日銀人事　国会同意へ　民主、岩田氏は反対","Y",620,NA,1,8,201303,0,1,1,NA,0
96213,2281,4130,2013,3,18,201303,"参院選　自公で過半数　党大会で首相決意","Y",279,NA,1,8,201303,1,1,1,NA,0
91150,2237,3943,2013,3,20,201303,"発送電分離、先送りも　自民、改革案を後退","A",837,1,NA,8,201303,0,1,0,NA,0
91156,2243,3958,2013,3,22,201303,"「量質とも大胆に緩和」　日銀・黒田総裁が就任会見","A",726,1,NA,8,201303,0,1,0,NA,0
96224,2292,4151,2013,3,22,201303,"黒田日銀総裁　無期限緩和　前倒し　就任会見　「量・質　両面で大胆に」","Y",886,NA,1,8,201303,0,1,0,NA,0
96226,2294,4153,2013,3,22,201303,"大学受験要件にＴＯＥＦＬ　自民教育再生本部　第１次提言案","Y",670,NA,1,8,201303,0,1,0,NA,0
91161,2248,3965,2013,3,23,201303,"ＴＰＰによる農家の減収補填　農水・自民、共済拡充を検討","A",656,1,NA,8,201303,0,1,0,NA,0
96302,2370,4297,2013,4,11,201304,"日銀総裁「バブルの恐れない」　金融政策　円安進んでも変更せず","Y",555,NA,1,5,201304,0,1,0,NA,0
96310,2378,4310,2013,4,13,201304,"「０増５減」を先行処理　法案提出　自公党首が確認","Y",676,NA,1,5,201304,0,1,1,NA,0
96362,2430,4402,2013,4,26,201304,"「成年後見」選挙権付与へ　自民検討　今国会に改正案","Y",491,NA,1,5,201304,0,1,1,NA,0
91302,2389,4219,2013,4,29,201304,"参院山口補選、自民が勝利　安倍政権、参院選へ弾み","A",589,1,NA,5,201304,1,1,1,NA,0
96374,2442,4420,2013,4,29,201304,"参院補選　自民が圧勝　山口・江島氏　参院選に弾み","Y",1191,NA,1,5,201304,0,1,1,NA,0
91320,2407,4249,2013,5,4,201305,"（憲法はいま　変化の潮流：中）改憲、手続き論先行　自民・維新・みんな共同歩調","A",925,1,NA,10,201304,0,1,0,0,1
96399,2467,4468,2013,5,5,201305,"参院選　自公が擁立先行　選挙区　民主は１５の「１人区」未定","Y",579,NA,1,10,201304,0,1,1,NA,0
96420,2488,4506,2013,5,12,201305,"「緩和への理解深まる」　黒田総裁　Ｇ７、円安批判なく閉幕","Y",697,NA,1,10,201305,0,1,0,NA,0
91393,2480,4378,2013,5,23,201305,"金利急騰、日銀が抑制策　黒田総裁「完全制御はできず」","A",1517,1,NA,10,201305,0,1,0,NA,0
96522,2590,4697,2013,6,6,201306,"ストーカー規制　メールも　法改正案　自公、議員立法で提出へ","Y",449,NA,1,7,201305,0,1,1,NA,0
96535,2603,4721,2013,6,11,201306,"参院選投票先　自民４４％　維新後退５％　民主横ばい７％　本社世論調査","Y",862,NA,1,7,201306,0,1,1,NA,0
96540,2608,4727,2013,6,12,201306,"金利安定へ弾力対応　日銀総裁　追加策「今は不要」","Y",903,NA,1,7,201306,0,1,0,NA,0
96560,2628,4761,2013,6,17,201306,"都議選「自民に投票」３８％　本社世論調査　民主１０％、第３極も苦戦","Y",627,NA,1,7,201306,0,1,1,NA,0
91508,2595,4581,2013,6,21,201306,"「法人税、大胆引き下げ」　自民公約、原発再稼働の方針も　参院選","A",921,1,NA,7,201306,0,1,1,0,1
96579,2647,4791,2013,6,21,201306,"法人税　大胆下げ明記　自民参院選公約　持続的成長へ","Y",888,NA,1,7,201306,0,1,1,NA,0
91516,2603,4598,2013,6,24,201306,"自公完勝、過半数　民主第４党、共産下回る　みんな７、維新２　都議選","A",1561,1,NA,7,201306,0,1,1,NA,0
96588,2656,4805,2013,6,24,201306,"都議選　自民全員当選　第１党　民主第４党転落　維新　惨敗２議席","Y",1777,NA,1,7,201306,0,1,1,NA,0
96610,2678,4841,2013,6,30,201306,"９党幹事長討論会　自民以外「原発ゼロ」　９６条先行改正　自・維が賛成","Y",1215,NA,1,7,201306,0,1,1,NA,0
91544,2631,4649,2013,7,1,201307,"（２０１３参院選）比例投票先、自民４４％　経済政策「評価」５０％　連続世論調査","A",655,1,NA,5,201306,0,1,1,NA,0
96613,2681,4848,2013,7,1,201307,"参院選　投票先　自民４２％　民主９％　「ねじれ解消を」５２％　本社世論調査","Y",873,NA,1,5,201306,0,1,1,NA,0
91551,2638,4663,2013,7,3,201307,"（朝日・東大谷口研究室共同調査）改憲、自民内に温度差　参院選、あす公示","A",1192,1,NA,5,201306,0,1,1,NA,0
91562,2649,4683,2013,7,6,201307,"自公、過半数の勢い　民主、改選議席半減か　参院選・朝日新聞社の序盤情勢調査","A",1758,1,NA,5,201307,0,1,1,NA,0
96634,2702,4880,2013,7,6,201307,"自公　過半数超え確実　衆参ねじれ解消へ　参院選序盤情勢　本社世論調査","Y",1053,NA,1,5,201307,0,1,1,NA,0
91571,2658,4698,2013,7,8,201307,"自民党の憲法改正草案、修正に柔軟姿勢　安倍首相","A",567,1,NA,5,201307,1,1,1,NA,0
91583,2670,4721,2013,7,11,201307,"（朝日・東大谷口研究室共同調査）自民、原発推進強まる　参院選候補者","A",771,1,NA,5,201307,0,1,1,NA,0
91587,2674,4726,2013,7,12,201307,"日銀総裁「経済に前向きの循環」　２年半ぶり「景気回復」明記","A",448,1,NA,5,201307,0,1,0,NA,0
96660,2728,4921,2013,7,12,201307,"［現場から・１３参院選］（５）自民ＶＳ「原発ゼロ」（連載）その１","Y",755,NA,1,5,201307,0,1,1,NA,0
96661,2729,4922,2013,7,12,201307,"日銀　デフレ脱却に自信　黒田総裁「想定通りの動き」　「景気回復」明記","Y",608,NA,1,5,201307,0,1,0,NA,0
96666,2734,4930,2013,7,13,201307,"［現場から・１３参院選］（６）憲法　自民が「慎重」転換（連載）その１","Y",776,NA,1,5,201307,0,1,1,NA,0
96667,2735,4933,2013,7,14,201307,"党首戦　熱く　参院選後半戦　自民「１人区」全勝狙う　野党「複数区」主戦場に","Y",914,NA,1,5,201307,0,1,1,NA,0
91600,2687,4751,2013,7,15,201307,"「参院、自民で単独過半数」賛成３６％・反対４７％　連続世論調査","A",806,1,NA,5,201307,0,1,1,NA,0
96673,2741,4942,2013,7,15,201307,"民主、自衛隊役割拡大を容認　細野幹事長　「集団的自衛権」議論前向き","Y",596,NA,1,5,201307,0,1,0,NA,0
96679,2747,4957,2013,7,17,201307,"衆参ねじれ解消確実　自公　優勢を維持　民主は依然苦戦","Y",895,NA,1,5,201307,0,1,0,NA,0
91611,2698,4769,2013,7,18,201307,"与党、過半数は確実　自民、改選議席倍増の勢い　参院選終盤、朝日新聞社情勢調査","A",1956,1,NA,5,201307,0,1,1,NA,0
91623,2710,4794,2013,7,22,201307,"消費増税、慎重に見極め　安倍首相　参院選自公圧勝","A",580,1,NA,5,201307,1,1,1,NA,0
91625,2712,4797,2013,7,22,201307,"自公圧勝、衆参過半数　自民１強体制に　参院選","A",1970,1,NA,5,201307,0,1,1,NA,0
96701,2769,4994,2013,7,22,201307,"第２３回参院選　自公過半数　ねじれ解消　自民１人区圧勝　２９勝２敗","Y",2146,NA,1,5,201307,0,1,1,NA,0
91630,2717,4805,2013,7,23,201307,"集団的自衛権、来月にも議論　首相、関連法整備も意欲　石破幹事長、続投へ","A",960,1,NA,5,201307,1,1,1,NA,0
96750,2818,5080,2013,8,2,201308,"中国　新ガス田着々　撤去求め自民提言","Y",486,NA,1,8,201307,0,1,0,NA,0
91698,2785,4922,2013,8,9,201308,"日銀総裁、消費増税促す　「デフレ脱却と両立する」","A",736,1,NA,8,201308,0,1,0,NA,0
91723,2810,4962,2013,8,15,201308,"総裁名で奉納、中韓に配慮　安倍首相、靖国参拝見送り玉串料","A",1177,1,NA,8,201308,1,1,0,NA,0
96877,2945,5301,2013,9,5,201309,"首相「内閣改造行わず」　来年の国会まで　自民三役も再任","Y",493,NA,1,6,201308,1,1,1,NA,0
91820,2907,5126,2013,9,6,201309,"消費増税時の緩和表明　日銀総裁「景気悪化なら」","A",579,1,NA,6,201309,0,1,0,NA,0
96881,2949,5308,2013,9,6,201309,"日銀総裁　緩和効果を強調　景気上方修正　「想定通り回復」","Y",457,NA,1,6,201309,0,1,0,NA,0
91872,2959,5222,2013,9,21,201309,"原発賠償の時効延長　自民、１０年を軸に法案","A",825,1,NA,6,201309,0,1,0,NA,0
96967,3035,5464,2013,9,27,201309,"法人税下げ　早期検討明記　賃上げ「２％で減税」に　自民税調大綱原案","Y",734,NA,1,6,201309,0,1,1,0,1
91908,2995,5286,2013,9,30,201309,"復興法人税廃止、容認へ　自公、最終結論は年末","A",524,1,NA,6,201309,0,1,1,NA,0
97012,3080,5540,2013,10,7,201310,"憲法改正　公務員の意見表明容認　国民投票改正案　自公維一致へ","Y",578,NA,1,11,201309,0,1,0,NA,0
97014,3082,5543,2013,10,8,201310,"関税撤廃の可否　品目ごとに検討　自民・西川氏","Y",329,NA,1,11,201309,0,1,0,NA,0
92038,3125,5521,2013,11,3,201311,"「この地域住めない、と言うべき時期来る」　原発避難で自民幹事長","A",705,1,NA,8,201310,0,1,0,NA,0
97130,3198,5773,2013,11,7,201311,"減反５年後廃止　決定　自民了承　農業強化策　明記へ","Y",418,NA,1,8,201310,0,1,0,NA,0
97153,3221,5807,2013,11,13,201311,"徳洲会選挙違反　虎雄容疑者　買収主導か　徳田議員、自民離党へ","Y",920,NA,1,8,201311,0,1,1,NA,0
92083,3170,5599,2013,11,15,201311,"与野党、修正案で隔たり　自公、根幹譲らず　秘密保護法案","A",794,1,NA,8,201311,0,1,0,NA,0
92088,3175,5606,2013,11,16,201311,"「国会報告」盛る修正案　自公、チェック機能巡り　秘密保護法","A",596,1,NA,8,201311,0,1,1,NA,0
97169,3237,5833,2013,11,17,201311,"基地周辺地の取得制限　自民、法案提出へ　外国人に限定せず","Y",662,NA,1,8,201311,0,1,0,NA,0
92100,3187,5627,2013,11,19,201311,"首相、第三者機関的に関与　自公み、修正妥協　秘密保護法案","A",1265,1,NA,8,201311,1,1,0,NA,0
97176,3244,5845,2013,11,19,201311,"特定秘密　首相の関与強化　自公み合意へ　指定責任を明確化","Y",837,NA,1,8,201311,1,1,0,NA,0
92133,3220,5685,2013,11,27,201311,"秘密保護法案、衆院通過　自公が採決強行　みんな賛成、維新棄権","A",1479,1,NA,8,201311,0,1,1,NA,0
97206,3274,5897,2013,11,27,201311,"秘密保護法案　衆院通過　自公み賛成　維新は退席　ＮＳＣ法きょう成立","Y",1303,NA,1,8,201311,0,1,1,NA,0
97208,3276,5899,2013,11,27,201311,"自民沖縄　辺野古容認へ　普天間移設　県連が方針転換","Y",618,NA,1,8,201311,0,1,0,NA,0
92150,3237,5713,2013,12,1,201312,"反対デモ「絶叫、テロと変わらぬ」　自民・石破氏、ブログで批判　秘密保護法案","A",331,1,NA,6,201311,0,1,0,NA,0
92171,3258,5751,2013,12,6,201312,"秘密保護法案、また強行　自公、参院委で可決　本会議採決きょう以降","A",980,1,NA,6,201312,0,1,1,NA,0
92176,3263,5761,2013,12,7,201312,"秘密保護法が成立　採決、自公のみ賛成　欠陥残したまま　参院本会議","A",1576,1,NA,6,201312,0,1,1,NA,0
97249,3317,5971,2013,12,7,201312,"秘密保護法　成立　自公賛成　み・維は退席","Y",1231,NA,1,6,201312,0,1,1,NA,0
92193,3280,5788,2013,12,12,201312,"秘密報道「抑制される」　自民・石破氏発言、その後訂正","A",839,1,NA,6,201312,0,1,0,NA,0
97267,3335,5998,2013,12,12,201312,"軽減税率　来夏に制度案　自公調整　税制大綱きょう決定","Y",453,NA,1,6,201312,0,1,0,NA,0
92206,3293,5811,2013,12,15,201312,"日医連、自民献金１．２億円","A",1089,1,NA,6,201312,0,1,0,NA,0
97350,3418,6138,2014,1,1,201401,"緩和　２年限定せず　黒田総裁　「物価２％」安定まで","Y",530,NA,1,10,201312,0,1,0,NA,0
92315,3402,6019,2014,1,16,201401,"進次郎氏「舛添氏応援に大義はない」　都知事選、自民に動揺","A",635,1,NA,10,201401,0,1,0,NA,0
92351,3438,6084,2014,1,25,201401,"野党に秋波、自公緊迫も　集団的自衛権、首相が言及　施政方針演説","A",1213,1,NA,10,201401,1,1,1,NA,0
92370,3457,6120,2014,1,31,201401,"原発新増設、自民に促す　電力業界、議員に「模範回答」配布　政権方針超え、利益前面","A",1137,1,NA,10,201401,1,1,1,NA,0
97510,3578,6431,2014,2,12,201402,"除染・廃炉に国家資格　自民方針　作業の質　向上図る","Y",920,NA,1,8,201402,0,1,0,NA,0
97518,3586,6443,2014,2,14,201402,"教育長・委員長を統合　教委改革案　首長の権限強化　政府・自民　大筋合意","Y",1088,NA,1,8,201402,1,1,0,NA,0
92440,3527,6252,2014,2,19,201402,"国、教委へ関与強化　教科書採択・いじめ　自民案","A",1051,1,NA,8,201402,0,1,0,NA,0
97556,3624,6506,2014,2,25,201402,"首相、夏に内閣改造　党人事も　幹事長続投が焦点","Y",897,NA,1,8,201402,1,1,1,NA,0
97564,3632,6518,2014,2,26,201402,"憲法解釈　自公協議へ　集団自衛権　安保法制懇の報告後","Y",394,NA,1,8,201402,0,1,0,NA,0
97597,3665,6575,2014,3,7,201403,"拉致被害者の年金増額　政府・自民方針　支援法５年延長","Y",690,NA,1,7,201403,1,1,1,NA,0
92529,3616,6412,2014,3,15,201403,"黒田・日銀総裁、法人減税に慎重　「財源確保が必要」　朝日新聞インタビュー","A",571,1,NA,7,201403,0,1,0,NA,0
92542,3629,6439,2014,3,18,201403,"集団的自衛権行使容認、慎重論が噴出　自民が党内論議","A",810,1,NA,7,201403,0,1,1,0,1
97716,3784,6767,2014,4,4,201404,"集団自衛権　自公が初協議　「限定容認」で隔たり","Y",637,NA,1,11,201403,0,1,0,NA,0
97747,3815,6824,2014,4,12,201404,"みんな代表に浅尾氏　幹事長は水野氏有力","Y",392,NA,1,11,201404,0,1,0,NA,0
92682,3769,6698,2014,4,28,201404,"衆院補選、自民が勝利　野党共闘及ばず　鹿児島２区","A",881,1,NA,11,201404,0,1,1,NA,0
97804,3872,6919,2014,4,28,201404,"衆院補選　自民が勝利　鹿児島２区　金子氏初当選　増税　影響限定的","Y",1065,NA,1,11,201404,0,1,1,NA,0
97857,3925,7003,2014,5,11,201405,"自然・史跡保全に入域料　政府・自民　自治体徴収へ立法","Y",930,NA,1,9,201405,1,1,1,NA,0
97873,3941,7032,2014,5,15,201405,"サイバー防御　強化法案　省庁の情報提供　義務化　自公提出へ","Y",623,NA,1,9,201405,0,1,0,NA,0
97874,3942,7033,2014,5,15,201405,"集団自衛権　早期の与党合意　意欲　自民・高村氏　防衛指針改定を念頭","Y",555,NA,1,9,201405,0,1,1,NA,0
92755,3842,6831,2014,5,19,201405,"グレーゾーン事態、自公で対処に溝　協議難航か","A",642,1,NA,9,201405,0,1,0,NA,0
92756,3843,6836,2014,5,20,201405,"集団的自衛権の国会審議、来春以降に先送り　政府・自民方針","A",989,1,NA,9,201405,1,1,1,NA,0
97925,3993,7117,2014,5,27,201405,"戦没遺骨収集「国の責務」　自民新法　戦後７０年　集中調査","Y",672,NA,1,9,201405,0,1,0,NA,0
97984,4052,7217,2014,6,10,201406,"地域農協の自立促す　自民案　全中の指導　廃止・縮小","Y",700,NA,1,6,201406,0,1,0,NA,0
92834,3921,6980,2014,6,11,201406,"「全中廃止」撤回へ　自民に配慮、農協改革後退　政府・与党","A",592,1,NA,6,201406,1,1,1,NA,0
98000,4068,7243,2014,6,13,201406,"集団自衛権　閣議文案　週明け提示　与党協議　自民、公明に配慮","Y",647,NA,1,6,201406,0,1,1,NA,0
92845,3932,7000,2014,6,14,201406,"自民案、９条を逸脱　武力行使３条件、閣議決定案の柱　集団的自衛権","A",1680,1,NA,6,201406,0,1,0,NA,0
98003,4071,7247,2014,6,14,201406,"集団自衛権　公明　周辺有事に限定　自民「掃海も」　新３要件　調整へ","Y",834,NA,1,6,201406,0,1,0,NA,0
98015,4083,7267,2014,6,17,201406,"新３要件　文言調整へ　集団自衛権　自公に原案提示","Y",469,NA,1,6,201406,0,1,0,NA,0
92864,3951,7033,2014,6,18,201406,"集団的自衛権、来週中の閣議決定視野　自民、公明と調整へ","A",861,1,NA,6,201406,0,1,0,NA,0
92870,3957,7043,2014,6,20,201406,"集団安保でも武力行使　政府・自民、容認へ転換","A",1768,1,NA,6,201406,1,1,0,NA,0
92878,3965,7057,2014,6,22,201406,"自民・石破幹事長「名乗り謝罪を」　都議会ヤジ","A",380,1,NA,6,201406,0,1,1,NA,0
92888,3975,7073,2014,6,24,201406,"「集団安保で武力行使」棚上げ　自民、閣議決定に明記せず　合意優先、別の手段探る","A",895,1,NA,6,201406,0,1,0,NA,0
92892,3979,7078,2014,6,24,201406,"自民都議、ヤジ認め謝罪　「早く結婚」以外は否定　辞職せず","A",659,1,NA,6,201406,0,1,1,NA,0
98138,4206,7460,2014,7,14,201407,"滋賀知事選　自公系敗れる　民主実質支援　三日月氏　接戦制す","Y",720,NA,1,11,201407,0,1,1,NA,0
